字段名,重复值,开始时间,结束时间,持续长度,is_zero_value,异常类型
LIMIT_POWER,900.00006,2024-10-07 00:52:00,2024-10-07 01:06:00,15,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-10-07 01:07:00,2024-10-07 01:58:00,52,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 02:04:00,2024-10-07 03:05:00,62,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 03:07:00,2024-10-07 03:12:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 03:14:00,2024-10-07 03:48:00,35,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 03:52:00,2024-10-07 04:04:00,13,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 04:06:00,2024-10-07 04:24:00,19,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-10-07 04:25:00,2024-10-07 04:35:00,11,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 04:36:00,2024-10-07 05:28:00,53,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 05:30:00,2024-10-07 14:01:00,512,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 14:05:00,2024-10-07 17:30:00,206,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 17:32:00,2024-10-07 18:40:00,69,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 18:45:00,2024-10-07 21:21:00,157,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-07 21:33:00,2024-10-08 00:53:00,201,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-08 00:55:00,2024-10-10 14:18:00,3684,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-10 14:20:00,2024-10-10 16:21:00,122,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-10 16:23:00,2024-10-10 16:35:00,13,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-10-10 16:36:00,2024-10-10 17:03:00,28,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-10 17:08:00,2024-10-10 17:18:00,11,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-10 17:20:00,2024-10-10 18:18:00,59,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-10 18:20:00,2024-10-18 13:15:00,9776,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-18 13:17:00,2024-10-20 00:44:00,2128,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-20 00:48:00,2024-10-21 19:35:00,2568,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-21 19:39:00,2024-10-22 16:30:00,1252,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-22 16:36:00,2024-10-23 10:42:00,1087,False,限电指令-可能正常
LIMIT_POWER,525.0,2024-10-23 11:00:00,2024-10-23 11:11:00,12,False,限电指令-可能正常
LIMIT_POWER,651.00006,2024-10-23 11:41:00,2024-10-23 11:46:00,6,False,限电指令-可能正常
LIMIT_POWER,619.0,2024-10-23 12:45:00,2024-10-23 12:53:00,9,False,限电指令-可能正常
LIMIT_POWER,617.0,2024-10-23 12:54:00,2024-10-23 13:01:00,8,False,限电指令-可能正常
LIMIT_POWER,497.00003,2024-10-23 14:12:00,2024-10-23 14:19:00,8,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-23 15:30:00,2024-10-25 10:57:00,2608,False,限电指令-可能正常
LIMIT_POWER,322.00003,2024-10-25 11:05:00,2024-10-25 11:10:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-25 14:44:00,2024-10-26 10:52:00,1209,False,限电指令-可能正常
LIMIT_POWER,742.00006,2024-10-26 10:56:00,2024-10-26 11:05:00,10,False,限电指令-可能正常
LIMIT_POWER,745.00006,2024-10-26 11:06:00,2024-10-26 11:15:00,10,False,限电指令-可能正常
LIMIT_POWER,720.00006,2024-10-26 11:17:00,2024-10-26 11:21:00,5,False,限电指令-可能正常
LIMIT_POWER,721.00006,2024-10-26 11:22:00,2024-10-26 11:26:00,5,False,限电指令-可能正常
LIMIT_POWER,708.00006,2024-10-26 11:27:00,2024-10-26 11:35:00,9,False,限电指令-可能正常
LIMIT_POWER,748.00006,2024-10-26 11:52:00,2024-10-26 11:56:00,5,False,限电指令-可能正常
LIMIT_POWER,605.0,2024-10-26 12:07:00,2024-10-26 12:12:00,6,False,限电指令-可能正常
LIMIT_POWER,769.00006,2024-10-26 13:58:00,2024-10-26 14:02:00,5,False,限电指令-可能正常
LIMIT_POWER,810.00006,2024-10-26 15:13:00,2024-10-26 15:17:00,5,False,限电指令-可能正常
LIMIT_POWER,809.00006,2024-10-26 15:18:00,2024-10-26 15:32:00,15,False,限电指令-可能正常
LIMIT_POWER,761.00006,2024-10-26 15:35:00,2024-10-26 15:42:00,8,False,限电指令-可能正常
LIMIT_POWER,736.00006,2024-10-26 15:45:00,2024-10-26 15:52:00,8,False,限电指令-可能正常
LIMIT_POWER,720.00006,2024-10-26 16:02:00,2024-10-26 16:06:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-26 19:11:00,2024-10-30 18:24:00,5714,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-30 18:26:00,2024-10-31 13:18:00,1133,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-10-31 13:19:00,2024-10-31 13:25:00,7,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-31 13:26:00,2024-10-31 13:59:00,34,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-10-31 14:00:00,2024-10-31 15:19:00,80,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-31 15:20:00,2024-10-31 18:33:00,194,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-10-31 18:34:00,2024-10-31 21:42:00,189,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-10-31 21:43:00,2024-10-31 23:44:00,122,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-10-31 23:45:00,2024-11-01 04:25:00,281,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-11-01 04:26:00,2024-11-01 04:32:00,7,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-01 04:34:00,2024-11-01 14:53:00,620,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-11-01 14:54:00,2024-11-01 15:44:00,51,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-11-01 15:45:00,2024-11-01 17:40:00,116,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-01 17:41:00,2024-11-08 14:59:00,9919,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-11-08 15:00:00,2024-11-08 20:44:00,345,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-08 20:45:00,2024-11-08 23:54:00,190,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-11-09 00:01:00,2024-11-09 00:16:00,16,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-11-09 00:38:00,2024-11-09 00:43:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-09 00:44:00,2024-11-09 01:25:00,42,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-09 01:29:00,2024-11-12 02:29:00,4381,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-11-12 02:36:00,2024-11-12 09:11:00,396,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-12 09:13:00,2024-11-12 14:33:00,321,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-12 14:37:00,2024-11-12 15:57:00,81,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-12 16:02:00,2024-11-12 16:12:00,11,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-12 16:15:00,2024-11-12 17:57:00,103,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-12 18:00:00,2024-11-12 18:20:00,21,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-12 18:22:00,2024-11-13 08:45:00,864,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-13 08:49:00,2024-11-13 09:30:00,42,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-11-13 09:31:00,2024-11-14 00:22:00,892,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 00:26:00,2024-11-14 01:04:00,39,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 01:10:00,2024-11-14 02:09:00,60,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-11-14 02:10:00,2024-11-14 02:24:00,15,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 02:26:00,2024-11-14 03:32:00,67,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 03:35:00,2024-11-14 04:53:00,79,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-11-14 04:54:00,2024-11-14 07:23:00,150,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 07:25:00,2024-11-14 09:10:00,106,False,限电指令-可能正常
LIMIT_POWER,55.000004,2024-11-14 09:17:00,2024-11-14 09:49:00,33,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 10:00:00,2024-11-14 10:12:00,13,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 10:16:00,2024-11-14 10:24:00,9,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-11-14 10:42:00,2024-11-14 18:23:00,462,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-14 18:27:00,2024-11-15 08:13:00,827,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-11-15 08:14:00,2024-11-15 09:26:00,73,False,限电指令-可能正常
LIMIT_POWER,54.000004,2024-11-15 09:32:00,2024-11-15 17:40:00,489,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-15 17:41:00,2024-11-18 20:28:00,4488,False,限电指令-可能正常
LIMIT_POWER,550.0,2024-11-18 20:29:00,2024-11-18 23:04:00,156,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-18 23:08:00,2024-11-21 12:38:00,3691,False,限电指令-可能正常
LIMIT_POWER,180.00002,2024-11-21 12:39:00,2024-11-21 17:44:00,306,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-21 17:45:00,2024-11-22 10:32:00,1008,False,限电指令-可能正常
LIMIT_POWER,402.00003,2024-11-22 10:36:00,2024-11-22 11:26:00,51,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-22 11:27:00,2024-11-22 15:13:00,227,False,限电指令-可能正常
LIMIT_POWER,200.00002,2024-11-22 15:15:00,2024-11-22 19:46:00,272,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-22 19:52:00,2024-11-23 14:16:00,1105,False,限电指令-可能正常
LIMIT_POWER,201.75548,2024-11-23 14:28:00,2024-11-23 14:34:00,7,False,限电指令-可能正常
LIMIT_POWER,157.42737,2024-11-23 14:40:00,2024-11-23 14:45:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-23 17:07:00,2024-11-24 12:44:00,1178,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-11-26 10:18:00,2024-11-26 10:27:00,10,False,限电指令-可能正常
LIMIT_POWER,691.5928,2024-11-27 02:38:00,2024-11-27 02:42:00,5,False,限电指令-可能正常
LIMIT_POWER,535.23315,2024-11-28 03:49:00,2024-11-28 03:54:00,6,False,限电指令-可能正常
LIMIT_POWER,587.69,2024-11-28 04:31:00,2024-11-28 04:35:00,5,False,限电指令-可能正常
LIMIT_POWER,172.00002,2024-11-28 21:53:00,2024-11-28 22:29:00,37,False,限电指令-可能正常
LIMIT_POWER,14.400002,2024-11-29 03:25:00,2024-11-29 23:10:00,1186,False,限电指令-可能正常
LIMIT_POWER,0.0,2024-11-29 23:11:00,2024-12-04 23:35:00,7225,True,限电指令-可能正常
LIMIT_POWER,0.0,2024-12-04 23:37:00,2024-12-04 23:42:00,6,True,限电指令-可能正常
LIMIT_POWER,0.0,2024-12-04 23:44:00,2024-12-05 01:04:00,81,True,限电指令-可能正常
LIMIT_POWER,43.984844,2024-12-05 02:58:00,2024-12-05 03:03:00,6,False,限电指令-可能正常
LIMIT_POWER,562.4389,2024-12-07 22:09:00,2024-12-07 22:13:00,5,False,限电指令-可能正常
LIMIT_POWER,591.44385,2024-12-07 22:18:00,2024-12-07 22:22:00,5,False,限电指令-可能正常
LIMIT_POWER,605.4996,2024-12-07 22:27:00,2024-12-07 22:31:00,5,False,限电指令-可能正常
LIMIT_POWER,710.2114,2024-12-07 22:51:00,2024-12-07 22:58:00,8,False,限电指令-可能正常
LIMIT_POWER,620.10754,2024-12-07 23:00:00,2024-12-07 23:07:00,8,False,限电指令-可能正常
LIMIT_POWER,547.67126,2024-12-07 23:24:00,2024-12-07 23:30:00,7,False,限电指令-可能正常
LIMIT_POWER,600.0,2024-12-07 23:42:00,2024-12-07 23:49:00,8,False,限电指令-可能正常
LIMIT_POWER,600.0,2024-12-07 23:53:00,2024-12-08 00:04:00,12,False,限电指令-可能正常
LIMIT_POWER,591.82654,2024-12-08 00:13:00,2024-12-08 00:19:00,7,False,限电指令-可能正常
LIMIT_POWER,644.0789,2024-12-08 00:26:00,2024-12-08 00:34:00,9,False,限电指令-可能正常
LIMIT_POWER,600.0,2024-12-08 00:35:00,2024-12-08 00:50:00,16,False,限电指令-可能正常
LIMIT_POWER,600.0,2024-12-08 00:54:00,2024-12-08 03:04:00,131,False,限电指令-可能正常
LIMIT_POWER,600.0,2024-12-08 03:09:00,2024-12-08 03:53:00,45,False,限电指令-可能正常
LIMIT_POWER,610.0,2024-12-08 03:54:00,2024-12-08 05:59:00,126,False,限电指令-可能正常
LIMIT_POWER,610.0,2024-12-08 06:01:00,2024-12-08 06:21:00,21,False,限电指令-可能正常
LIMIT_POWER,640.0,2024-12-08 06:24:00,2024-12-08 06:58:00,35,False,限电指令-可能正常
LIMIT_POWER,630.0,2024-12-08 06:59:00,2024-12-08 11:37:00,279,False,限电指令-可能正常
LIMIT_POWER,720.00006,2024-12-08 11:38:00,2024-12-08 11:57:00,20,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-08 12:55:00,2024-12-09 11:45:00,1371,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-09 14:00:00,2024-12-09 17:47:00,228,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-09 17:52:00,2024-12-10 17:09:00,1398,False,限电指令-可能正常
LIMIT_POWER,150.0,2024-12-10 17:10:00,2024-12-10 17:22:00,13,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-10 18:16:00,2024-12-11 10:40:00,985,False,限电指令-可能正常
LIMIT_POWER,218.85829,2024-12-11 10:54:00,2024-12-11 10:58:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-11 11:43:00,2024-12-11 14:09:00,147,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-11 14:14:00,2024-12-11 14:44:00,31,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-11 14:53:00,2024-12-11 15:08:00,16,False,限电指令-可能正常
LIMIT_POWER,3.0000002,2024-12-11 15:31:00,2024-12-11 15:37:00,7,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-11 15:51:00,2024-12-11 15:57:00,7,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-11 16:52:00,2024-12-11 16:59:00,8,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-11 18:04:00,2024-12-12 03:40:00,577,False,限电指令-可能正常
LIMIT_POWER,666.00006,2024-12-12 06:33:00,2024-12-12 06:38:00,6,False,限电指令-可能正常
LIMIT_POWER,670.00006,2024-12-12 06:39:00,2024-12-12 06:45:00,7,False,限电指令-可能正常
LIMIT_POWER,665.00006,2024-12-12 06:46:00,2024-12-12 06:54:00,9,False,限电指令-可能正常
LIMIT_POWER,673.00006,2024-12-12 06:56:00,2024-12-12 07:00:00,5,False,限电指令-可能正常
LIMIT_POWER,664.00006,2024-12-12 07:25:00,2024-12-12 07:31:00,7,False,限电指令-可能正常
LIMIT_POWER,666.00006,2024-12-12 07:32:00,2024-12-12 07:37:00,6,False,限电指令-可能正常
LIMIT_POWER,669.00006,2024-12-12 07:54:00,2024-12-12 08:01:00,8,False,限电指令-可能正常
LIMIT_POWER,668.00006,2024-12-12 08:11:00,2024-12-12 08:15:00,5,False,限电指令-可能正常
LIMIT_POWER,670.00006,2024-12-12 08:31:00,2024-12-12 08:35:00,5,False,限电指令-可能正常
LIMIT_POWER,671.00006,2024-12-12 08:36:00,2024-12-12 08:44:00,9,False,限电指令-可能正常
LIMIT_POWER,666.00006,2024-12-12 08:56:00,2024-12-12 09:10:00,15,False,限电指令-可能正常
LIMIT_POWER,671.00006,2024-12-12 09:33:00,2024-12-12 09:40:00,8,False,限电指令-可能正常
LIMIT_POWER,669.00006,2024-12-12 09:41:00,2024-12-12 09:46:00,6,False,限电指令-可能正常
LIMIT_POWER,669.00006,2024-12-12 09:59:00,2024-12-12 10:03:00,5,False,限电指令-可能正常
LIMIT_POWER,670.00006,2024-12-12 10:11:00,2024-12-12 10:15:00,5,False,限电指令-可能正常
LIMIT_POWER,667.00006,2024-12-12 10:16:00,2024-12-12 10:20:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-12 13:15:00,2024-12-12 15:07:00,113,False,限电指令-可能正常
LIMIT_POWER,246.40227,2024-12-12 15:12:00,2024-12-12 15:16:00,5,False,限电指令-可能正常
LIMIT_POWER,191.30928,2024-12-12 15:44:00,2024-12-12 15:49:00,6,False,限电指令-可能正常
LIMIT_POWER,250.00002,2024-12-12 15:51:00,2024-12-12 16:01:00,11,False,限电指令-可能正常
LIMIT_POWER,250.00002,2024-12-12 16:31:00,2024-12-12 16:41:00,11,False,限电指令-可能正常
LIMIT_POWER,250.00002,2024-12-12 16:45:00,2024-12-12 16:55:00,11,False,限电指令-可能正常
LIMIT_POWER,150.0,2024-12-12 17:18:00,2024-12-12 17:27:00,10,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-12 17:29:00,2024-12-13 05:04:00,696,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-13 13:00:00,2024-12-13 13:35:00,36,False,限电指令-可能正常
LIMIT_POWER,300.0,2024-12-13 13:36:00,2024-12-13 13:47:00,12,False,限电指令-可能正常
LIMIT_POWER,228.57686,2024-12-13 14:04:00,2024-12-13 14:08:00,5,False,限电指令-可能正常
LIMIT_POWER,150.0,2024-12-13 14:30:00,2024-12-13 14:34:00,5,False,限电指令-可能正常
LIMIT_POWER,300.0,2024-12-13 15:18:00,2024-12-13 15:23:00,6,False,限电指令-可能正常
LIMIT_POWER,200.00002,2024-12-13 15:47:00,2024-12-13 16:09:00,23,False,限电指令-可能正常
LIMIT_POWER,380.00003,2024-12-13 16:16:00,2024-12-13 16:21:00,6,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-13 16:32:00,2024-12-13 20:12:00,221,False,限电指令-可能正常
LIMIT_POWER,682.00006,2024-12-13 22:03:00,2024-12-13 22:07:00,5,False,限电指令-可能正常
LIMIT_POWER,637.0,2024-12-14 05:08:00,2024-12-14 05:16:00,9,False,限电指令-可能正常
LIMIT_POWER,575.0,2024-12-14 05:51:00,2024-12-14 05:57:00,7,False,限电指令-可能正常
LIMIT_POWER,597.0,2024-12-14 06:17:00,2024-12-14 06:21:00,5,False,限电指令-可能正常
LIMIT_POWER,604.0,2024-12-14 06:23:00,2024-12-14 06:27:00,5,False,限电指令-可能正常
LIMIT_POWER,610.0,2024-12-14 07:34:00,2024-12-14 07:49:00,16,False,限电指令-可能正常
LIMIT_POWER,634.0,2024-12-14 07:59:00,2024-12-14 08:04:00,6,False,限电指令-可能正常
LIMIT_POWER,642.0,2024-12-14 08:42:00,2024-12-14 08:46:00,5,False,限电指令-可能正常
LIMIT_POWER,649.00006,2024-12-14 08:47:00,2024-12-14 08:52:00,6,False,限电指令-可能正常
LIMIT_POWER,625.0,2024-12-14 08:55:00,2024-12-14 08:59:00,5,False,限电指令-可能正常
LIMIT_POWER,633.0,2024-12-14 09:24:00,2024-12-14 09:28:00,5,False,限电指令-可能正常
LIMIT_POWER,624.0,2024-12-14 09:49:00,2024-12-14 09:56:00,8,False,限电指令-可能正常
LIMIT_POWER,645.00006,2024-12-14 10:10:00,2024-12-14 10:14:00,5,False,限电指令-可能正常
LIMIT_POWER,617.0,2024-12-14 12:56:00,2024-12-14 13:00:00,5,False,限电指令-可能正常
LIMIT_POWER,644.00006,2024-12-14 13:17:00,2024-12-14 13:24:00,8,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-14 16:50:00,2024-12-14 18:41:00,112,False,限电指令-可能正常
LIMIT_POWER,400.00003,2024-12-14 18:43:00,2024-12-14 18:54:00,12,False,限电指令-可能正常
LIMIT_POWER,150.0,2024-12-14 20:03:00,2024-12-14 20:08:00,6,False,限电指令-可能正常
LIMIT_POWER,250.00002,2024-12-14 20:12:00,2024-12-14 20:31:00,20,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-14 20:36:00,2024-12-14 21:39:00,64,False,限电指令-可能正常
LIMIT_POWER,603.0,2024-12-15 01:15:00,2024-12-15 01:19:00,5,False,限电指令-可能正常
LIMIT_POWER,645.00006,2024-12-15 03:04:00,2024-12-15 03:08:00,5,False,限电指令-可能正常
LIMIT_POWER,640.0,2024-12-15 03:12:00,2024-12-15 03:16:00,5,False,限电指令-可能正常
LIMIT_POWER,640.0,2024-12-15 03:20:00,2024-12-15 03:27:00,8,False,限电指令-可能正常
LIMIT_POWER,641.0,2024-12-15 04:37:00,2024-12-15 04:42:00,6,False,限电指令-可能正常
LIMIT_POWER,616.0,2024-12-15 05:11:00,2024-12-15 05:16:00,6,False,限电指令-可能正常
LIMIT_POWER,628.0,2024-12-15 05:17:00,2024-12-15 05:26:00,10,False,限电指令-可能正常
LIMIT_POWER,601.0,2024-12-15 05:34:00,2024-12-15 05:40:00,7,False,限电指令-可能正常
LIMIT_POWER,641.0,2024-12-15 05:54:00,2024-12-15 05:58:00,5,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-15 11:13:00,2024-12-16 15:36:00,1704,False,限电指令-可能正常
LIMIT_POWER,45.000004,2024-12-16 15:37:00,2024-12-16 15:54:00,18,False,限电指令-可能正常
LIMIT_POWER,12.000001,2024-12-16 15:56:00,2024-12-16 16:00:00,5,False,限电指令-可能正常
LIMIT_POWER,45.000004,2024-12-16 16:01:00,2024-12-16 16:38:00,38,False,限电指令-可能正常
LIMIT_POWER,900.00006,2024-12-16 16:39:00,2024-12-19 10:14:00,3936,False,限电指令-可能正常
LIMIT_POWER,450.00003,2024-12-19 10:15:00,2024-12-19 10:58:00,44,False,限电指令-可能正常
LIMIT_POWER,452.00003,2024-12-19 10:59:00,2024-12-19 11:04:00,6,False,限电指令-可能正常
LIMIT_POWER,498.00003,2024-12-19 11:05:00,2024-12-19 12:00:00,56,False,限电指令-可能正常
LIMIT_POWER,673.00006,2024-12-19 12:03:00,2024-12-19 13:03:00,61,False,限电指令-可能正常
LIMIT_POWER,619.0,2024-12-19 13:04:00,2024-12-19 13:17:00,14,False,限电指令-可能正常
