风机编号,厂商,集电线路,开始时间,结束时间,持续长度(min),状态码,冻结有功kW,冻结风速ms,同时冻结风机数,异常类型
70,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,869.0,4.9762,132,多机-大范围-短时
71,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,2509.0,7.8431,132,多机-大范围-短时
72,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,2208.0,6.6214,132,多机-大范围-短时
73,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,2307.9,7.0657,132,多机-大范围-短时
74,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,2937.0,6.5462,132,多机-大范围-短时
75,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,2376.0,7.0117,132,多机-大范围-短时
76,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1931.0,5.8431,132,多机-大范围-短时
77,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1415.0,7.046,132,多机-大范围-短时
78,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1624.0,7.2785,132,多机-大范围-短时
79,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,2031.0,7.2576,132,多机-大范围-短时
80,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1729.0,5.2071,132,多机-大范围-短时
81,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1467.0,5.1709,132,多机-大范围-短时
82,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1332.0,5.7431,132,多机-大范围-短时
83,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1590.0,6.3607,132,多机-大范围-短时
84,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1320.0,5.8917,132,多机-大范围-短时
85,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,3.0,0.0,3.6045,132,多机-大范围-短时
86,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1728.9,5.4529,132,多机-大范围-短时
87,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,986.0,5.8257,132,多机-大范围-短时
88,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1620.0,5.9289,132,多机-大范围-短时
89,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1833.0,6.569,132,多机-大范围-短时
90,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,2055.0,6.0547,132,多机-大范围-短时
91,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1725.0,4.6721,132,多机-大范围-短时
92,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1734.0,6.4558,132,多机-大范围-短时
93,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1245.0,5.231,132,多机-大范围-短时
94,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1870.0,8.1976,132,多机-大范围-短时
95,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1543.0,5.897,132,多机-大范围-短时
97,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1410.0,7.6563,132,多机-大范围-短时
98,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1678.0,6.4286,132,多机-大范围-短时
99,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1297.0,7.6986,132,多机-大范围-短时
100,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1436.0,5.9271,132,多机-大范围-短时
101,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1430.0,4.9157,132,多机-大范围-短时
102,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1536.0,4.8888,132,多机-大范围-短时
103,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1764.0,6.3378,132,多机-大范围-短时
104,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1189.0,6.6113,132,多机-大范围-短时
105,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1126.0,4.3962,132,多机-大范围-短时
106,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1326.0,5.7813,132,多机-大范围-短时
107,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,879.0,5.3581,132,多机-大范围-短时
108,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1342.0,4.1829,132,多机-大范围-短时
109,明阳,WU,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1173.0,7.268,132,多机-大范围-短时
110,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,110.0,0.0,9.096,132,多机-大范围-短时
111,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,2348.42,6.461,132,多机-大范围-短时
112,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,2034.68,7.13,132,多机-大范围-短时
113,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1679.13,6.385,132,多机-大范围-短时
114,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1537.67,5.607,132,多机-大范围-短时
115,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1690.54,6.085,132,多机-大范围-短时
116,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1923.57,5.913,132,多机-大范围-短时
117,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1570.84,6.675,132,多机-大范围-短时
118,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,101.0,1437.65,7.101,132,多机-大范围-短时
120,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1368.58,5.022,132,多机-大范围-短时
121,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1188.49,4.941,132,多机-大范围-短时
122,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1655.54,6.356,132,多机-大范围-短时
123,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1510.88,4.45,132,多机-大范围-短时
124,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1611.8,6.006,132,多机-大范围-短时
125,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1621.96,5.466,132,多机-大范围-短时
126,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1281.36,4.852,132,多机-大范围-短时
127,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,101.0,1519.38,5.005,132,多机-大范围-短时
128,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1615.415,6.073,132,多机-大范围-短时
129,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,110.0,0.0,7.499,132,多机-大范围-短时
130,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1674.06,6.055,132,多机-大范围-短时
131,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1810.17,5.786,132,多机-大范围-短时
132,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1432.33,5.819,132,多机-大范围-短时
133,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,110.0,0.0,4.776,132,多机-大范围-短时
134,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1154.81,5.406,132,多机-大范围-短时
135,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1202.0,5.827,132,多机-大范围-短时
136,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,110.0,0.0,6.867,132,多机-大范围-短时
137,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1144.16,5.46,132,多机-大范围-短时
138,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1167.3,5.316,132,多机-大范围-短时
139,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1389.65,7.513,132,多机-大范围-短时
140,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,101.0,1339.28,5.525,132,多机-大范围-短时
141,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1345.02,5.493,132,多机-大范围-短时
142,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1247.4,4.813,132,多机-大范围-短时
143,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1607.62,6.799,132,多机-大范围-短时
144,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1657.258,6.359,132,多机-大范围-短时
145,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1056.02,4.953,132,多机-大范围-短时
146,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1141.42,5.874,132,多机-大范围-短时
147,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,1409.9,5.576,132,多机-大范围-短时
148,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,879.63,4.643,132,多机-大范围-短时
149,东气,DING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,106.0,807.38,3.947,132,多机-大范围-短时
153,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1529.0,7.7553,132,多机-大范围-短时
154,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,3.0,0.0,3.0061,132,多机-大范围-短时
155,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1579.0,6.8924,132,多机-大范围-短时
156,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1590.0,7.0162,132,多机-大范围-短时
157,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1280.0,6.2174,132,多机-大范围-短时
158,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1247.0,6.7912,132,多机-大范围-短时
159,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1607.0,7.3957,132,多机-大范围-短时
160,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1162.0,5.5429,132,多机-大范围-短时
161,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1290.0,5.651,132,多机-大范围-短时
162,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1351.0,5.6184,132,多机-大范围-短时
163,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,933.0,3.8138,132,多机-大范围-短时
164,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1207.0,6.0547,132,多机-大范围-短时
165,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1495.0,6.658,132,多机-大范围-短时
166,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1228.0,5.8724,132,多机-大范围-短时
167,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,1241.0,4.6107,132,多机-大范围-短时
168,明阳,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,1.0,944.0,5.5,132,多机-大范围-短时
169,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1503.28,6.29,132,多机-大范围-短时
170,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1452.07,6.09,132,多机-大范围-短时
171,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1300.12,6.18,132,多机-大范围-短时
172,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1359.02,5.97,132,多机-大范围-短时
173,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1417.92,6.25,132,多机-大范围-短时
174,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1429.02,6.23,132,多机-大范围-短时
175,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1247.19,6.09,132,多机-大范围-短时
176,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1316.33,6.23,132,多机-大范围-短时
177,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1363.29,6.1,132,多机-大范围-短时
178,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1248.9,6.06,132,多机-大范围-短时
179,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,1189.99,5.9,132,多机-大范围-短时
180,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,733.29,4.92,132,多机-大范围-短时
181,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,701.7,4.98,132,多机-大范围-短时
182,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,709.39,5.18,132,多机-大范围-短时
183,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,804.14,5.38,132,多机-大范围-短时
184,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,805.85,5.44,132,多机-大范围-短时
185,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,720.48,4.98,132,多机-大范围-短时
186,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,895.48,5.36,132,多机-大范围-短时
187,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,589.87,5.04,132,多机-大范围-短时
188,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,729.87,5.05,132,多机-大范围-短时
189,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,600.12,4.94,132,多机-大范围-短时
190,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,514.75,4.83,132,多机-大范围-短时
191,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,460.12,4.71,132,多机-大范围-短时
192,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,518.17,4.62,132,多机-大范围-短时
193,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,362.8,3.66,132,多机-大范围-短时
194,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,636.83,4.95,132,多机-大范围-短时
195,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,999.63,5.41,132,多机-大范围-短时
196,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,655.61,4.75,132,多机-大范围-短时
197,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,555.73,4.97,132,多机-大范围-短时
198,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,674.39,4.73,132,多机-大范围-短时
199,金风,BING,2024-03-17 05:00:00,2024-03-17 05:09:00,10,5.0,502.8,4.67,132,多机-大范围-短时
119,东气,DING,2024-03-17 05:16:00,2024-03-17 05:47:00,32,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 06:04:00,2024-03-17 08:34:00,151,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 09:07:00,2024-03-17 09:37:00,31,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 09:52:00,2024-03-17 12:13:00,142,110.0,0.0,0.0,1,单机-长时
65,明阳,WU,2024-03-17 09:53:00,2024-03-17 09:59:00,7,3.0,0.0,0.0,1,单机-短时
66,明阳,WU,2024-03-17 10:03:00,2024-03-17 10:48:00,46,5.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 12:15:00,2024-03-17 12:26:00,12,110.0,0.0,0.0,1,单机-短时
119,东气,DING,2024-03-17 12:57:00,2024-03-17 13:24:00,28,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 13:44:00,2024-03-17 16:06:00,143,110.0,0.0,0.0,1,单机-长时
67,明阳,WU,2024-03-17 14:58:00,2024-03-17 15:36:00,39,3.0,0.0,0.0,1,单机-长时
196,金风,BING,2024-03-17 15:21:00,2024-03-17 15:25:00,5,6.0,-11.95,0.63,1,单机-短时
119,东气,DING,2024-03-17 16:39:00,2024-03-17 17:05:00,27,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 17:24:00,2024-03-17 19:35:00,132,110.0,0.0,0.0,1,单机-长时
178,金风,BING,2024-03-17 17:48:00,2024-03-17 18:34:00,47,6.0,-9.39,3.08,1,单机-长时
196,金风,BING,2024-03-17 18:12:00,2024-03-17 18:41:00,30,6.0,-13.66,3.92,1,单机-长时
67,明阳,WU,2024-03-17 18:48:00,2024-03-17 19:20:00,33,3.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 19:37:00,2024-03-17 19:45:00,9,110.0,0.0,0.0,1,单机-短时
119,东气,DING,2024-03-17 20:15:00,2024-03-17 20:43:00,29,110.0,0.0,0.0,2,多机-小范围-长时
196,金风,BING,2024-03-17 20:15:00,2024-03-17 20:19:00,5,6.0,-25.61,0.63,2,多机-小范围-短时
196,金风,BING,2024-03-17 20:33:00,2024-03-17 22:31:00,119,6.0,-11.1,4.45,1,单机-长时
119,东气,DING,2024-03-17 21:02:00,2024-03-17 23:25:00,144,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-17 23:58:00,2024-03-18 00:28:00,31,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-18 00:44:00,2024-03-18 03:10:00,147,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-18 03:41:00,2024-03-18 04:09:00,29,110.0,0.0,0.0,1,单机-长时
119,东气,DING,2024-03-18 04:26:00,2024-03-18 05:58:00,93,110.0,0.0,0.0,1,单机-长时
63,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,743.0,5.6461,132,多机-大范围-短时
64,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,3.0,0.0,6.2728,132,多机-大范围-短时
65,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,714.0,5.123,132,多机-大范围-短时
66,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,3.0,0.0,6.6129,132,多机-大范围-短时
67,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,542.0,5.5321,132,多机-大范围-短时
68,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,643.0,4.473,132,多机-大范围-短时
69,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,878.0,4.0039,132,多机-大范围-短时
70,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,812.0,5.6027,132,多机-大范围-短时
71,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,343.0,3.5615,132,多机-大范围-短时
72,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,371.0,3.6559,132,多机-大范围-短时
73,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,389.0,2.506,132,多机-大范围-短时
74,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,496.0,3.623,132,多机-大范围-短时
75,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,654.0,3.9909,132,多机-大范围-短时
76,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,276.0,2.8516,132,多机-大范围-短时
77,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,261.0,3.6048,132,多机-大范围-短时
78,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,284.0,2.8892,132,多机-大范围-短时
79,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,224.0,3.4067,132,多机-大范围-短时
80,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,309.0,3.7857,132,多机-大范围-短时
81,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,411.0,4.3077,132,多机-大范围-短时
82,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,297.0,3.8497,132,多机-大范围-短时
83,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,238.0,3.9681,132,多机-大范围-短时
84,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,205.0,2.9244,132,多机-大范围-短时
85,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,149.0,2.86,132,多机-大范围-短时
86,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,182.0,3.5515,132,多机-大范围-短时
87,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,184.0,3.1877,132,多机-大范围-短时
88,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,125.0,4.6522,132,多机-大范围-短时
89,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,148.0,2.9915,132,多机-大范围-短时
90,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,260.0,2.9264,132,多机-大范围-短时
91,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,237.0,3.4469,132,多机-大范围-短时
92,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,170.0,2.6568,132,多机-大范围-短时
93,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,142.0,2.1488,132,多机-大范围-短时
94,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,209.0,3.2089,132,多机-大范围-短时
95,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,236.0,3.2169,132,多机-大范围-短时
97,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,349.0,4.873,132,多机-大范围-短时
98,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,353.0,2.8417,132,多机-大范围-短时
99,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,334.0,2.8223,132,多机-大范围-短时
100,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,251.0,3.4278,132,多机-大范围-短时
101,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,265.0,3.8258,132,多机-大范围-短时
102,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,351.0,3.6917,132,多机-大范围-短时
103,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,422.0,4.2085,132,多机-大范围-短时
104,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,196.0,3.0632,132,多机-大范围-短时
105,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,408.0,3.9116,132,多机-大范围-短时
106,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,436.0,4.2676,132,多机-大范围-短时
107,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,440.0,4.6419,132,多机-大范围-短时
108,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,566.0,5.1595,132,多机-大范围-短时
109,明阳,WU,2024-03-18 05:00:00,2024-03-18 05:09:00,10,1.0,427.0,3.9856,132,多机-大范围-短时
110,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,110.0,0.0,4.949,132,多机-大范围-短时
111,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,966.6,4.591,132,多机-大范围-短时
112,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,105.0,-40.38,5.635,132,多机-大范围-短时
113,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,105.0,-50.3,4.633,132,多机-大范围-短时
114,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,806.1,4.593,132,多机-大范围-短时
115,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,828.95,4.756,132,多机-大范围-短时
116,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,896.64,5.644,132,多机-大范围-短时
117,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,631.5,4.549,132,多机-大范围-短时
118,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,223.56,3.616,132,多机-大范围-短时
120,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,454.48,4.677,132,多机-大范围-短时
121,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,567.08,5.129,132,多机-大范围-短时
122,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,279.68,3.893,132,多机-大范围-短时
123,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,233.1,4.637,132,多机-大范围-短时
124,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,299.68,3.499,132,多机-大范围-短时
125,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,624.06,4.259,132,多机-大范围-短时
126,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,195.98,3.94,132,多机-大范围-短时
127,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,101.0,13.15,3.652,132,多机-大范围-短时
128,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,292.208,4.375,132,多机-大范围-短时
129,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,110.0,0.0,3.798,132,多机-大范围-短时
130,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,137.22,3.762,132,多机-大范围-短时
131,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,479.52,4.654,132,多机-大范围-短时
132,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,100.52,4.841,132,多机-大范围-短时
133,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,110.0,0.0,3.882,132,多机-大范围-短时
134,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,277.83,4.404,132,多机-大范围-短时
135,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,424.94,4.47,132,多机-大范围-短时
136,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,110.0,0.0,4.784,132,多机-大范围-短时
137,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,264.102,3.748,132,多机-大范围-短时
138,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,518.17,4.567,132,多机-大范围-短时
139,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,354.6,5.319,132,多机-大范围-短时
140,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,101.0,194.27,3.389,132,多机-大范围-短时
141,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,494.26,5.169,132,多机-大范围-短时
142,东气,DING,2024-03-18 05:00:00,2024-03-18 05:09:00,10,106.0,455.38,4.842,132,多机-大范围-短时
